Time, Date, Ch1, Ch2, NAE
3556524142,2016/9/12 11:22:22,15,500,0
3556524144,2016/9/12 11:22:24,318,17,0
3556551566,2016/9/12 18:59:26,17,1520,0
3556551568,2016/9/12 18:59:28,14,365,0
3556551569,2016/9/12 18:59:29,15,361,0
3556551599,2016/9/12 18:59:59,17,236,0
3556551617,2016/9/12 19:0:17,18,5125,0
3556551826,2016/9/12 19:3:46,14,5541,0
3556551924,2016/9/12 19:5:24,14,1485,0
3556552042,2016/9/12 19:7:22,15,3908,0
3556552148,2016/9/12 19:9:8,14,3650,0
3556552303,2016/9/12 19:11:43,15,1953,0
3556552411,2016/9/12 19:13:31,17,4426,0
3556552527,2016/9/12 19:15:27,16,942,0
3556552538,2016/9/12 19:15:38,16,2579,0
3556552695,2016/9/12 19:18:15,15,3766,0
3556552701,2016/9/12 19:18:21,13,509,0
3556552820,2016/9/12 19:20:20,14,2693,0
3556552939,2016/9/12 19:22:19,15,3935,0
3556553150,2016/9/12 19:25:50,13,3445,0
3556553249,2016/9/12 19:27:29,13,1160,0
3556553519,2016/9/12 19:31:59,17,5174,0
3556553524,2016/9/12 19:32:4,15,1111,0
3556553892,2016/9/12 19:38:12,13,4336,0
3556554008,2016/9/12 19:40:8,15,1242,0
3556554221,2016/9/12 19:43:41,15,4164,0
3556554316,2016/9/12 19:45:16,14,479,0
3556554338,2016/9/12 19:45:38,15,3241,0
3556554356,2016/9/12 19:45:56,15,176,0
3556554366,2016/9/12 19:46:6,14,1247,0
3556554377,2016/9/12 19:46:17,15,300,0
3556554688,2016/9/12 19:51:28,16,5198,0
3556554862,2016/9/12 19:54:22,15,713,0
3556554938,2016/9/12 19:55:38,15,3422,0
3556554947,2016/9/12 19:55:47,14,739,0
3556554948,2016/9/12 19:55:48,15,1292,0
3556554965,2016/9/12 19:56:5,14,469,0
3556555010,2016/9/12 19:56:50,15,1840,0
3556555115,2016/9/12 19:58:35,15,3738,0
3556555337,2016/9/12 20:2:17,14,5715,0
3556555468,2016/9/12 20:4:28,15,334,0
3556555563,2016/9/12 20:6:3,15,515,0
3556555565,2016/9/12 20:6:5,15,759,0
3556555566,2016/9/12 20:6:6,17,1180,0
3556555575,2016/9/12 20:6:15,18,408,0
3556555576,2016/9/12 20:6:16,15,276,0
3556555579,2016/9/12 20:6:19,17,288,0
3556555694,2016/9/12 20:8:14,13,307,0
3556555813,2016/9/12 20:10:13,12,2837,0
3556555838,2016/9/12 20:10:38,13,2819,0
3556556050,2016/9/12 20:14:10,17,890,0
3556556221,2016/9/12 20:17:1,15,3749,0
3556556423,2016/9/12 20:20:23,16,1146,0
3556556550,2016/9/12 20:22:30,16,3215,0
3556556809,2016/9/12 20:26:49,15,4155,0
3556557002,2016/9/12 20:30:2,15,3644,0
3556557373,2016/9/12 20:36:13,15,602,0
3556557377,2016/9/12 20:36:17,17,597,0
3556557486,2016/9/12 20:38:6,16,3605,0
3556557533,2016/9/12 20:38:53,14,1467,0
3556557713,2016/9/12 20:41:53,17,651,0
3556557878,2016/9/12 20:44:38,18,4233,0
3556558020,2016/9/12 20:47:0,14,732,0
3556558144,2016/9/12 20:49:4,16,1417,0
3556558203,2016/9/12 20:50:3,16,266,0
3556558231,2016/9/12 20:50:31,14,1669,0
3556558490,2016/9/12 20:54:50,15,4187,0
3556558599,2016/9/12 20:56:39,14,467,0
3556558601,2016/9/12 20:56:41,15,857,0
3556558744,2016/9/12 20:59:4,15,242,0
3556558756,2016/9/12 20:59:16,18,1768,0
3556558984,2016/9/12 21:3:4,13,262,0
3556559032,2016/9/12 21:3:52,13,506,0
3556559141,2016/9/12 21:5:41,16,529,0
3556559160,2016/9/12 21:6:0,14,3304,0
3556559287,2016/9/12 21:8:7,13,722,0
3556559525,2016/9/12 21:12:5,14,3051,0
3556559783,2016/9/12 21:16:23,15,583,0
3556559788,2016/9/12 21:16:28,15,3982,0
3556559832,2016/9/12 21:17:12,14,1871,0
3556559870,2016/9/12 21:17:50,15,723,0
3556560128,2016/9/12 21:22:8,15,269,0
3556560333,2016/9/12 21:25:33,15,541,0
3556560786,2016/9/12 21:33:6,14,5194,0
3556560866,2016/9/12 21:34:26,14,2161,0
3556561059,2016/9/12 21:37:39,14,527,0
3556561193,2016/9/12 21:39:53,13,3397,0
3556561549,2016/9/12 21:45:49,15,461,0
3556561556,2016/9/12 21:45:56,16,3114,0
3556561564,2016/9/12 21:46:4,13,716,0
3556561866,2016/9/12 21:51:6,16,4250,0
3556562008,2016/9/12 21:53:28,15,1171,0
3556562014,2016/9/12 21:53:34,15,242,0
3556562351,2016/9/12 21:59:11,15,357,0
3556562472,2016/9/12 22:1:12,15,4022,0
3556562682,2016/9/12 22:4:42,15,198,0
3556562767,2016/9/12 22:6:7,14,1549,0
3556562944,2016/9/12 22:9:4,15,236,0
3556563121,2016/9/12 22:12:1,15,4718,0
3556563368,2016/9/12 22:16:8,13,2043,0
3556563565,2016/9/12 22:19:25,16,1159,0
3556563930,2016/9/12 22:25:30,16,984,0
3556564074,2016/9/12 22:27:54,16,4856,0
3556564229,2016/9/12 22:30:29,14,1606,0
3556564327,2016/9/12 22:32:7,14,1426,0
3556564453,2016/9/12 22:34:13,16,2688,0
3556564770,2016/9/12 22:39:30,18,287,0
3556564922,2016/9/12 22:42:2,15,4581,0
3556565010,2016/9/12 22:43:30,14,377,0
3556565343,2016/9/12 22:49:3,16,1231,0
3556565458,2016/9/12 22:50:58,16,3114,0
3556565552,2016/9/12 22:52:32,13,247,0
3556566075,2016/9/12 23:1:15,18,3182,0
3556566145,2016/9/12 23:2:25,14,1384,0
3556566517,2016/9/12 23:8:37,13,3422,0
3556566718,2016/9/12 23:11:58,18,163,0
3556567006,2016/9/12 23:16:46,15,1846,0
3556567007,2016/9/12 23:16:47,13,236,0
3556567170,2016/9/12 23:19:30,16,1327,0
3556567327,2016/9/12 23:22:7,14,467,0
3556567375,2016/9/12 23:22:55,15,4198,0
3556567431,2016/9/12 23:23:51,14,315,0
3556567879,2016/9/12 23:31:19,17,3469,0
3556568304,2016/9/12 23:38:24,14,277,0
3556568408,2016/9/12 23:40:8,16,1398,0
3556568543,2016/9/12 23:42:23,16,529,0
3556568642,2016/9/12 23:44:2,16,2439,0
3556568655,2016/9/12 23:44:15,17,402,0
3556568670,2016/9/12 23:44:30,14,413,0
3556568712,2016/9/12 23:45:12,13,275,0
3556569064,2016/9/12 23:51:4,13,382,0
3556569291,2016/9/12 23:54:51,13,2832,0
3556569539,2016/9/12 23:58:59,17,2657,0
